"","XYorvariant","sex","Scientific.Name","Genus","Family","Suborder","Order","Class","Authority","YearOfDescription","TreeTaxon","TreeImputed","BodyLength_mm","LengthMeasure","ImputedLength","SourceBodyLength","BodyMass_g","ImputedMass","SourceBodyMass","Diu","Noc","ImputedActTime","SourceActTime","Nocturnality","Fos","Ter","Aqu","Arb","Aer","ImputedHabitat","SourceHabitat","Verticality","MajorHabitat_1","MajorHabitat_2","MajorHabitat_3","MajorHabitat_4","MajorHabitat_5","MajorHabitat_6","MajorHabitat_7","MajorHabitat_8","MajorHabitat_9","MajorHabitat_10","MajorHabitat_12","MajorHabitat_13","MajorHabitat_14","MajorHabitat_15","MajorHabitat_16","MajorHabitat_17","MajorHabitatSum","ImputedMajorHabitat","SourceMajorHabitat","EcoTer","EcoFresh","EcoMar","EcosystemSum","ImputedEcosystem","SourceEcosystem","IUCN_Binomial","AssessedStatus","SourceStatus","RangeSize","Longitude","Latitude","Insularity","AbsoluteLatitude","SourceInsularity","Afrotropic","Australasia","IndoMalay","Nearctic","Neotropic","Oceania","Palearctic","Antarctic","AnnuMeanTemp","AnnuPrecip","TempSeasonality","PrecipSeasonality","Elevation","ETA50K","HumanDensity","PropUrbanArea","PropCroplandArea","PropPastureArea","PropRangeLandArea","perc.acro"
"Sorex dispar",0,"XY","Sorex dispar","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","BATCHELDER 1911",1911,"Mammals",0,69.85,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",5,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex dispar","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",64,-76.82949345,40.56422255,0,40.56422255,"This work",0,0,0,1,0,0,0,0,88.76180393,1113.970338,8686.408002,13.43080109,405.5379558,233.6623792,71.27084903,0.017894327,0.056082141,0.059648529,0,NA
"Sorex emarginatus",0,"XY","Sorex emarginatus","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","JACKSON 1925",1925,"Mammals",0,70,"",1,"Phylogenetic Multiple Imputation",7,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex emarginatus","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",10,-103.7504821,22.09897673,0,22.09897673,"This work",0,0,0,0.7,0.3,0,0,0,183.7129792,780.2543377,2761.550529,107.4293411,1800.123566,304.5438741,56.24598495,0.005585139,0.083082486,0.074143752,0.060950036,NA
"Sorex excelsus",0,"XY","Sorex excelsus","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","G. M. ALLEN 1923",1923,"Mammals",0,73,"HBL",0,"Smith, Xie, Hoffmann, Lunde, MacKinnon, Wilson, and Wozencraft, 2010. A guide to the mammals of China. Princeton University Press, Princeton, 576 p.",9.18,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex excelsus","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",35,99.23632331,29.41572547,0,29.41572547,"This work",0,0,0.057142857,0,0,0,0.942857143,0,41.73137562,719.3885784,5965.77063,96.95434786,3825.806514,1354.668167,20.93964517,0.000595282,0.013849298,0.143555095,0.097100495,NA
"Sorex fumeus",0,"XY","Sorex fumeus","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","MILLER 1895",1895,"Mammals",0,76.2,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",8.2,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Jones, Bielby, Cardillo, Fritz, O'Dell, Orme, ... and Purvis, 2009, Ecology, 90:2648-2648",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex fumeus","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",179,-76.48242567,41.24824725,0,41.24824725,"This work",0,0,0,1,0,0,0,0,81.18031841,1055.636782,9211.172895,15.58597206,306.2813589,216.959751,70.7558403,0.014230271,0.087123507,0.060008244,8.29683e-05,0.53125
"Sorex gracillimus",0,"XY","Sorex gracillimus","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","THOMAS 1907",1907,"Mammals",0,52,"HBL",0,"Smith, Xie, Hoffmann, Lunde, MacKinnon, Wilson, and Wozencraft, 2010. A guide to the mammals of China. Princeton University Press, Princeton, 576 p.",7.25,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex gracillimus","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",159,134.8582369,50.06201959,0,50.06201959,"This work",0,0,0,0,0,0,1,0,-4.021403902,704.4089051,13833.76734,68.92662623,398.202963,1043.507076,15.07739022,0.000612035,0.02226338,0.018253051,0.00923937,NA
"Sorex granarius",1,"XAfusion","Sorex granarius","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","MILLER 1910",1910,"Mammals",0,67,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",6.39,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex granarius","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",15,-7.406643268,41.36637513,0,41.36637513,"This work",0,0,0,0,0,0,1,0,134.7895026,1076.438361,4791.849357,46.80159943,470.8006387,120.8993122,185.0707461,0.013888897,0.101190146,0.06127889,0,0.866666667
"Sorex haydeni",0,"XY","Sorex haydeni","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","BAIRD 1857",1857,"Mammals",0,76.2,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",8.2,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,5,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex haydeni","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",123,-99.75126694,45.34150124,0,45.34150124,"This work",0,0,0,1,0,0,0,0,70.70753277,549.118155,10934.01972,58.70001021,575.6806258,211.9727198,8.414072609,0.001896993,0.299400871,0.023972584,0.179792091,NA
"Sorex hosonoi",0,"XY","Sorex hosonoi","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","IMAIZUMI 1954",1954,"Mammals",0,59.99,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",5.5,1,"Phylogenetic Multiple Imputation",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex hosonoi","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",7,137.6471931,36.53308614,1,36.53308614,"Marino, Leclerc, and Bellard, 2021, Glob. Chang. Biol., 28:1077-1090",0,0,0,0,0,0,1,0,109.4040537,1759.419896,8186.493948,40.25033632,675.5318183,103.504037,288.8246853,0.020578727,0.073145007,0.004576268,0,NA
"Sorex hoyi",0,"XY","Sorex hoyi","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","BAIRD 1857",1857,"Mammals",0,63.5,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",4.37,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Jones, Bielby, Cardillo, Fritz, O'Dell, Orme, ... and Purvis, 2009, Ecology, 90:2648-2648",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex hoyi","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",755,-98.91329482,53.25851374,0,53.25851374,"This work",0,0,0,1,0,0,0,0,10.18597128,693.6653855,11117.2077,40.31823935,536.9637303,982.3148767,11.09703897,0.00186449,0.047952238,0.011420904,0.004938324,NA
"Sorex isodon",0,"XY","Sorex isodon","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","TUROV 1924",1924,"Mammals",0,83,"HBL",0,"Smith, Xie, Hoffmann, Lunde, MacKinnon, Wilson, and Wozencraft, 2010. A guide to the mammals of China. Princeton University Press, Princeton, 576 p.",12.23,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex isodon","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1199,96.61186042,56.99873353,0,56.99873353,"This work",0,0,0,0,0,0,1,0,-21.6507545,495.6940674,13678.81503,59.37732647,457.8175465,995.8416053,11.82800841,0.000657354,0.029566631,0.01162407,0.018433388,0.5
"Sorex ixtlanensis",0,"XY","Sorex ixtlanensis","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","CARRAWAY 2007",2007,"Mammals",1,78,"HBL",0,"Soria, Pacifici, Di Marco, Stephen, and Rondinini, 2021, Ecology, 102:e03344",8,0,"Faurby and Svenning, 2016, Am. Nat., 187:812-20",1,1,0,"Soria, Pacifici, Di Marco, Stephen, and Rondinini, 2021, Ecology, 102:e03344",0.5,0,1,0,0,0,0,"Soria, Pacifici, Di Marco, Stephen, and Rondinini, 2021, Ecology, 102:e03344",0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex ixtlanensis","DD","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",7,-96.50398912,17.39090898,0,17.39090898,"This work",0,0,0,0,1,0,0,0,203.702328,1551.785619,1407.309167,93.13817851,1275.715542,249.3018654,88.19032775,0.008888807,0.090398673,0.179478239,0,NA
"Sorex jacksoni",0,"XY","Sorex jacksoni","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","HALL & GILMORE 1932",1932,"Mammals",0,76.2,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",8.2,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex jacksoni","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",4,-170.3394101,63.38723247,1,63.38723247,"Marino, Leclerc, and Bellard, 2021, Glob. Chang. Biol., 28:1077-1090",0,0,0,1,0,0,0,0,-29.19534293,435.6316649,7717.719433,51.70307418,8.119514533,3473.134322,0.990269404,5.12621e-06,0,0,0,NA
"Sorex leucogaster",0,"XY","Sorex leucogaster","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","KURODA 1933",1933,"Mammals",0,76.2,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",8.2,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex leucogaster","DD","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",2,155.7209362,50.37339949,1,50.37339949,"Marino, Leclerc, and Bellard, 2021, Glob. Chang. Biol., 28:1077-1090",0,0,0,0,0,0,1,0,14.95991199,1534.939145,5089.295617,25.25640021,46.19392533,753.2721087,1.465679169,0,0,0.000611126,0,NA
"Sorex longirostris",0,"XY","Sorex longirostris","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","BACHMAN 1837",1837,"Mammals",0,63.5,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",3.68,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Jones, Bielby, Cardillo, Fritz, O'Dell, Orme, ... and Purvis, 2009, Ecology, 90:2648-2648",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex longirostris","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",169,-86.07318634,35.14833372,0,35.14833372,"This work",0,0,0,1,0,0,0,0,157.0980375,1236.286769,7575.108209,20.96973799,191.5395995,147.077391,58.53691447,0.014861511,0.16400037,0.093410717,0.009516054,NA
"Sorex lyelli",0,"XY","Sorex lyelli","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","MERRIAM 1902",1902,"Mammals",0,60.96,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",5,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex lyelli","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",2,-119.1788303,37.83367877,0,37.83367877,"This work",0,0,0,1,0,0,0,0,74.09002565,653.7983388,7126.558685,64.73466769,2191.253779,377.3056561,2.435027345,0,0.007001456,0.010823516,0.088787929,NA
"Sorex macrodon",0,"XY","Sorex macrodon","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","MERRIAM 1895",1895,"Mammals",1,76.2,"",1,"Phylogenetic Multiple Imputation",8.61,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex macrodon","VU","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",5,-97.21646199,19.34616901,0,19.34616901,"This work",0,0,0,0,1,0,0,0,189.557844,1474.457352,2000.232272,76.89978858,1375.704829,166.4981933,136.6010404,0.013267372,0.207877914,0.185374491,0.014191395,NA
"Sorex maritimensis",1,"XAfusion","Sorex maritimensis","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","SMITH 1939",1939,"Mammals",0,76.2,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",8.2,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",0,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",1,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex maritimensis","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",17,-64.42261348,45.16758571,0,45.16758571,"This work",0,0,0,1,0,0,0,0,64.10120049,1274.53105,8375.748491,14.21805026,62.53608149,187.3387276,27.77303518,0.000962648,0.023498342,0.001708071,0,0.71428571
"Sorex mediopua",0,"XY","Sorex mediopua","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","CARRAWAY 2007",2007,"Mammals",1,77,"HBL",0,"Soria, Pacifici, Di Marco, Stephen, and Rondinini, 2021, Ecology, 102:e03344",8,0,"Faurby and Svenning, 2016, Am. Nat., 187:812-20",1,1,0,"Soria, Pacifici, Di Marco, Stephen, and Rondinini, 2021, Ecology, 102:e03344",0.5,0,1,0,0,0,0,"Soria, Pacifici, Di Marco, Stephen, and Rondinini, 2021, Ecology, 102:e03344",0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex mediopua","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",16,-101.9074149,19.49339494,0,19.49339494,"This work",0,0,0,0,1,0,0,0,193.9268403,994.9892283,1763.410387,104.4532961,1573.04891,178.2252095,184.418436,0.016557165,0.108500064,0.147005508,1.98466e-06,NA
"Sorex merriami",0,"XY","Sorex merriami","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","DOBSON 1890",1890,"Mammals",1,63.5,"HBL",0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",5.99,0,"Myhrvold, Baldridge, Chan, Sivam, Freeman, and Ernest, 2015, Ecology, 96:3109-3109",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex merriami","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",190,-111.6190485,41.06501861,0,41.06501861,"This work",0,0,0,1,0,0,0,0,85.53244412,335.0077628,8700.286849,39.96588931,1713.065897,310.2794737,8.085619595,0.002080671,0.049786936,0.007252839,0.238823083,NA
"Sorex milleri",0,"XY","Sorex milleri","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","JACKSON 1947",1947,"Mammals",0,70,"",1,"Phylogenetic Multiple Imputation",7,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex milleri","VU","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",5,-100.4632347,25.59488587,0,25.59488587,"This work",0,0,0,1,0,0,0,0,187.7638238,464.73505,4630.100581,61.98268443,1322.591833,189.1965045,201.003997,0.0220828,0.038094829,0.032728063,0.339479327,NA
"Sorex minutissimus",0,"XY","Sorex minutissimus","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","ZIMMERMANN 1780",1780,"Mammals",0,55,"HBL",0,"Smith, Xie, Hoffmann, Lunde, MacKinnon, Wilson, and Wozencraft, 2010. A guide to the mammals of China. Princeton University Press, Princeton, 576 p.",4,0,"Burton, 2002. Mammals of Britain and Europe. Kingfisher Publications, London, 192 p.",1,1,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,0,1,0,0,0,0,"Wilman, Belmaker, Simpson, de la Rosa, Rivadeneira, and Jetz, 2014, Ecology, 95:2027-2027",0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex minutissimus","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1649,99.40486034,58.06855904,0,58.06855904,"This work",0,0,0,0,0,0,1,0,-31.13618154,449.2043711,13929.30003,58.25472179,448.9250439,1191.70553,10.70568537,0.000610261,0.036284256,0.012595614,0.034261569,0.2
"Sorex minutus",0,"XY","Sorex minutus","Sorex","Soricidae","Eulipotyphla","Eulipotyphla","Mammalia","LINNAEUS 1766",1766,"Mammals",0,64,"HBL",0,"Burton, 2002. Mammals of Britain and Europe. Kingfisher Publications, London, 192 p.",6.3,0,"Burton, 2002. Mammals of Britain and Europe. Kingfisher Publications, London, 192 p.",1,1,0,"Jones, Bielby, Cardillo, Fritz, O'Dell, Orme, ... and Purvis, 2009, Ecology, 90:2648-2648",0.5,1,1,0,0,0,0,"Burton, 2002. Mammals of Britain and Europe. Kingfisher Publications, London, 192 p.",0.25,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,6,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1,0,0,1,0,"IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1","Sorex minutus","LC","IUCN 2024. The IUCN Red List of Threatened Species. Version 2023-1",1452,49.1796686,54.39655425,0,54.39655425,"This work",0,0,0.011707989,0,0,0,0.987603306,0,36.00017587,590.0705902,10024.90394,38.2082452,420.0399782,477.7276518,53.11745237,0.003383854,0.100947037,0.034764735,0.041663068,0.65
